Time	Dallas1	Dallas2	Thermocouple1	Thermocouple2	Thermocouple3	Thermistor1	Thermistor2
3878.727000	38.690000	38.750000	37.250000	38.000000	36.000000	656.000000	655.000000
3880.055000	38.690000	38.750000	37.250000	38.000000	36.000000	656.000000	654.000000
3881.364000	38.690000	38.690000	37.250000	38.000000	36.000000	656.000000	655.000000
3882.668000	38.690000	38.690000	37.250000	38.000000	36.250000	656.000000	654.000000
3883.978000	38.690000	38.690000	37.250000	38.000000	36.000000	656.000000	655.000000
3885.309000	38.690000	38.750000	37.250000	38.250000	36.000000	656.000000	655.000000
3886.619000	38.690000	38.690000	37.250000	38.250000	36.250000	656.000000	654.000000
3887.934000	38.690000	38.690000	37.250000	38.000000	36.250000	656.000000	655.000000
3889.260000	38.690000	38.690000	37.250000	38.000000	36.250000	656.000000	654.000000
3890.535000	38.690000	38.690000	37.250000	38.000000	36.000000	656.000000	655.000000
3891.836000	38.690000	38.690000	37.250000	38.000000	36.000000	656.000000	655.000000
3893.154000	38.630000	38.690000	37.250000	38.000000	36.250000	656.000000	655.000000
3894.473000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3895.790000	38.690000	38.690000	37.250000	38.000000	36.000000	656.000000	654.000000
3897.116000	38.690000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3898.437000	38.630000	38.690000	37.250000	38.000000	36.250000	656.000000	655.000000
3899.710000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	655.000000
3901.019000	38.630000	38.690000	37.250000	38.000000	36.000000	656.000000	654.000000
3902.340000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3903.657000	38.630000	38.630000	37.250000	38.000000	36.000000	656.000000	654.000000
3904.977000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3906.297000	38.630000	38.690000	37.250000	38.000000	36.000000	656.000000	654.000000
3907.621000	38.630000	38.630000	37.250000	38.000000	36.250000	656.000000	654.000000
3908.940000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3910.263000	38.630000	38.690000	37.250000	38.000000	36.000000	655.000000	654.000000
3911.561000	38.630000	38.690000	37.250000	38.000000	36.000000	656.000000	654.000000
3912.870000	38.630000	38.630000	37.000000	38.000000	36.000000	655.000000	654.000000
3914.198000	38.630000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3915.521000	38.630000	38.630000	37.250000	38.000000	36.250000	655.000000	654.000000
3916.833000	38.630000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3918.155000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	653.000000
3919.462000	38.630000	38.630000	37.250000	38.000000	36.250000	655.000000	654.000000
3920.768000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3922.082000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3923.384000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3924.697000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	653.000000
3925.990000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	653.000000
3927.304000	38.560000	38.630000	37.250000	37.750000	36.000000	655.000000	653.000000
3928.597000	38.630000	38.630000	37.250000	38.000000	36.000000	655.000000	654.000000
3929.900000	38.560000	38.630000	37.250000	38.000000	36.250000	655.000000	654.000000
3931.227000	38.560000	38.630000	37.250000	37.750000	36.000000	655.000000	654.000000
3932.558000	38.560000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3933.882000	38.560000	38.630000	37.250000	38.000000	36.000000	654.000000	653.000000
3935.192000	38.560000	38.560000	37.250000	38.000000	36.000000	655.000000	654.000000
3936.500000	38.560000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3937.813000	38.560000	38.630000	37.250000	38.000000	36.000000	655.000000	653.000000
3939.130000	38.560000	38.630000	37.250000	38.000000	36.000000	654.000000	653.000000
3940.458000	38.560000	38.560000	37.000000	38.000000	36.000000	654.000000	653.000000
3941.735000	38.560000	38.560000	37.000000	38.000000	36.000000	655.000000	654.000000
3943.058000	38.560000	38.560000	37.250000	38.000000	36.000000	655.000000	653.000000
3944.385000	38.560000	38.560000	37.000000	38.000000	36.000000	654.000000	653.000000
3945.702000	38.560000	38.560000	37.000000	38.000000	36.000000	655.000000	653.000000
3947.017000	38.560000	38.560000	37.000000	38.000000	36.000000	655.000000	654.000000
3948.344000	38.560000	38.560000	37.000000	38.000000	36.000000	655.000000	653.000000
3949.658000	38.500000	38.560000	37.250000	37.750000	36.000000	655.000000	653.000000
3950.986000	38.500000	38.560000	37.250000	37.750000	36.000000	654.000000	654.000000
3952.305000	38.500000	38.560000	37.000000	37.750000	36.000000	655.000000	653.000000
3953.622000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3954.941000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	654.000000
3956.271000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	652.000000
3957.584000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3958.897000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3960.180000	38.500000	38.560000	37.250000	38.000000	36.000000	654.000000	653.000000
3961.503000	38.500000	38.500000	37.000000	38.000000	36.000000	654.000000	653.000000
3962.809000	38.500000	38.560000	37.250000	37.750000	36.000000	654.000000	653.000000
3964.128000	38.500000	38.560000	37.000000	38.000000	35.750000	654.000000	652.000000
3965.442000	38.500000	38.560000	37.000000	38.000000	35.750000	654.000000	653.000000
3966.775000	38.500000	38.500000	37.000000	37.750000	36.000000	654.000000	653.000000
3968.092000	38.440000	38.500000	37.000000	38.000000	36.000000	654.000000	653.000000
3969.408000	38.440000	38.500000	37.000000	37.750000	36.000000	654.000000	653.000000
3970.751000	38.500000	38.500000	37.250000	37.750000	36.000000	653.000000	653.000000
3972.091000	38.440000	38.500000	37.000000	37.750000	35.750000	654.000000	653.000000
3973.412000	38.440000	38.500000	37.250000	37.750000	36.000000	654.000000	653.000000
3974.738000	38.440000	38.500000	37.000000	37.750000	35.750000	653.000000	653.000000
3976.068000	38.440000	38.500000	37.250000	37.750000	36.000000	654.000000	653.000000
3977.362000	38.440000	38.500000	37.000000	37.750000	36.000000	654.000000	652.000000
3978.676000	38.440000	38.500000	37.000000	37.750000	36.000000	654.000000	653.000000
3980.005000	38.440000	38.500000	37.000000	37.750000	35.750000	654.000000	652.000000
3981.322000	38.440000	38.500000	37.000000	37.750000	36.000000	653.000000	652.000000
3982.612000	38.440000	38.500000	37.250000	37.750000	35.750000	654.000000	652.000000
3983.932000	38.440000	38.500000	37.250000	37.750000	36.000000	654.000000	652.000000
3985.252000	38.440000	38.500000	37.000000	37.750000	36.000000	654.000000	651.000000
3986.565000	38.440000	38.500000	37.000000	38.000000	36.000000	654.000000	653.000000
3987.876000	38.440000	38.500000	37.250000	37.750000	36.000000	654.000000	653.000000
3989.191000	38.440000	38.440000	37.000000	37.750000	36.000000	654.000000	652.000000
3990.473000	38.380000	38.500000	37.000000	37.750000	35.750000	654.000000	653.000000
3991.791000	38.440000	38.440000	37.000000	37.750000	35.750000	654.000000	651.000000
3993.111000	38.380000	38.440000	37.000000	37.750000	36.000000	653.000000	652.000000
3994.429000	38.380000	38.440000	37.000000	37.750000	36.000000	654.000000	652.000000
3995.760000	38.380000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
3997.079000	38.440000	38.500000	37.000000	37.750000	35.750000	653.000000	653.000000
3998.408000	38.440000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
3999.710000	38.380000	38.440000	37.250000	37.750000	36.000000	654.000000	652.000000
4001.038000	38.380000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
4002.355000	38.380000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
4003.676000	38.380000	38.440000	37.250000	37.750000	35.750000	653.000000	652.000000
4004.998000	38.380000	38.440000	37.000000	38.000000	35.750000	654.000000	652.000000
4006.321000	38.380000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
4007.661000	38.380000	38.440000	37.000000	37.750000	35.750000	654.000000	652.000000
4008.991000	38.380000	38.440000	37.250000	37.750000	35.750000	653.000000	652.000000
4010.319000	38.380000	38.440000	37.000000	37.750000	35.750000	653.000000	652.000000
4011.651000	38.380000	38.440000	37.000000	37.750000	35.750000	654.000000	652.000000
4012.989000	38.380000	38.440000	37.000000	38.000000	35.750000	653.000000	651.000000
4014.309000	38.380000	38.380000	37.000000	37.750000	35.750000	653.000000	652.000000
4015.623000	38.310000	38.440000	37.000000	37.750000	35.750000	653.000000	651.000000
4016.947000	38.310000	38.440000	37.000000	37.750000	35.750000	653.000000	651.000000
4018.245000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	652.000000
4019.579000	38.310000	38.440000	37.000000	37.750000	35.750000	653.000000	651.000000
4020.898000	38.310000	38.440000	37.000000	37.750000	36.000000	653.000000	652.000000
4022.222000	38.310000	38.380000	36.750000	38.000000	35.750000	653.000000	652.000000
4023.553000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	652.000000
4024.886000	38.310000	38.380000	37.000000	37.750000	35.750000	654.000000	651.000000
4026.205000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4027.530000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	652.000000
4028.844000	38.310000	38.380000	36.750000	37.750000	35.750000	653.000000	651.000000
4030.176000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4031.502000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4032.833000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4034.167000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4035.490000	38.310000	38.380000	37.000000	37.750000	35.750000	652.000000	651.000000
4036.812000	38.310000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4038.137000	38.310000	38.380000	36.750000	37.750000	35.750000	653.000000	651.000000
4039.472000	38.310000	38.380000	36.750000	37.750000	35.750000	653.000000	652.000000
4040.817000	38.250000	38.380000	37.000000	37.750000	35.750000	653.000000	652.000000
4042.145000	38.310000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4043.475000	38.310000	38.380000	37.000000	37.750000	35.750000	652.000000	651.000000
4044.801000	38.250000	38.380000	37.000000	37.750000	35.750000	652.000000	651.000000
4046.118000	38.310000	38.380000	36.750000	37.750000	35.750000	652.000000	651.000000
4047.436000	38.250000	38.310000	37.000000	37.500000	35.750000	653.000000	650.000000
4048.793000	38.250000	38.380000	37.000000	37.750000	35.750000	652.000000	651.000000
4050.126000	38.250000	38.380000	37.000000	37.750000	35.750000	653.000000	651.000000
4051.446000	38.250000	38.310000	37.000000	37.750000	35.750000	653.000000	650.000000
4052.769000	38.250000	38.310000	37.000000	37.750000	35.750000	653.000000	650.000000
4054.102000	38.250000	38.380000	37.000000	37.750000	35.750000	651.000000	650.000000
4055.419000	38.250000	38.380000	36.750000	37.750000	35.750000	652.000000	651.000000
4056.755000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4058.080000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	651.000000
4059.377000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4060.715000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	651.000000
4062.040000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4063.364000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	651.000000
4064.689000	38.250000	38.310000	36.750000	37.750000	35.500000	652.000000	651.000000
4066.017000	38.250000	38.310000	37.000000	37.500000	35.500000	652.000000	651.000000
4067.332000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	650.000000
4068.665000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4069.989000	38.250000	38.310000	37.000000	37.750000	35.750000	652.000000	651.000000
4071.320000	38.250000	38.310000	36.750000	37.500000	35.750000	652.000000	650.000000
4072.639000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	650.000000
4073.954000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	651.000000
4075.279000	38.250000	38.310000	37.000000	37.500000	35.750000	652.000000	650.000000
4076.605000	38.190000	38.310000	37.000000	37.750000	35.500000	652.000000	650.000000
4077.929000	38.190000	38.250000	37.000000	37.750000	35.750000	652.000000	650.000000
4079.275000	38.190000	38.310000	37.000000	37.750000	35.750000	651.000000	650.000000
4080.612000	38.190000	38.250000	37.000000	37.750000	35.750000	652.000000	650.000000
4081.936000	38.190000	38.310000	36.750000	37.500000	35.750000	652.000000	650.000000
4083.261000	38.190000	38.310000	37.000000	37.500000	35.750000	652.000000	650.000000
4084.592000	38.190000	38.310000	36.750000	37.750000	35.500000	652.000000	649.000000
4085.926000	38.190000	38.250000	37.000000	37.500000	35.500000	651.000000	650.000000
4087.258000	38.190000	38.250000	36.750000	37.500000	35.750000	652.000000	650.000000
4088.578000	38.190000	38.310000	37.000000	37.500000	35.750000	652.000000	650.000000
4089.907000	38.190000	38.250000	36.750000	37.500000	35.500000	652.000000	650.000000
4091.228000	38.190000	38.250000	36.750000	37.750000	35.750000	652.000000	650.000000
4092.554000	38.190000	38.250000	36.750000	37.750000	35.750000	652.000000	650.000000
4093.880000	38.190000	38.250000	36.750000	37.500000	35.750000	652.000000	650.000000
4095.172000	38.190000	38.250000	37.000000	37.500000	35.750000	651.000000	650.000000
4096.494000	38.190000	38.250000	37.000000	37.750000	35.750000	651.000000	650.000000
4097.815000	38.190000	38.250000	37.000000	37.500000	35.750000	652.000000	650.000000
4099.139000	38.190000	38.250000	36.750000	37.500000	35.750000	651.000000	650.000000
4100.476000	38.190000	38.250000	36.750000	37.750000	35.750000	652.000000	650.000000
4101.807000	38.130000	38.250000	37.000000	37.500000	35.500000	651.000000	650.000000
4103.124000	38.190000	38.250000	37.000000	37.750000	35.750000	651.000000	650.000000
4104.453000	38.190000	38.250000	36.750000	37.750000	35.500000	652.000000	650.000000
4105.769000	38.190000	38.250000	37.000000	37.500000	35.750000	651.000000	650.000000
4107.089000	38.190000	38.250000	37.000000	37.500000	35.750000	651.000000	649.000000
4108.413000	38.190000	38.250000	36.750000	37.750000	35.750000	652.000000	650.000000
4109.755000	38.190000	38.250000	36.750000	37.500000	35.500000	650.000000	649.000000
4111.087000	38.190000	38.250000	36.750000	37.500000	35.750000	652.000000	649.000000
4112.425000	38.130000	38.250000	36.750000	37.500000	35.750000	651.000000	649.000000
4113.760000	38.190000	38.250000	36.750000	37.750000	35.500000	651.000000	649.000000
4115.097000	38.190000	38.190000	36.750000	37.750000	35.500000	652.000000	649.000000
4116.430000	38.190000	38.190000	36.750000	37.500000	35.500000	651.000000	650.000000
4117.762000	38.130000	38.250000	36.750000	37.500000	35.750000	651.000000	650.000000
4119.089000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4120.443000	38.130000	38.190000	36.750000	37.750000	35.500000	652.000000	650.000000
4121.767000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	650.000000
4123.092000	38.130000	38.190000	36.750000	37.500000	35.750000	651.000000	650.000000
4124.430000	38.130000	38.190000	36.750000	37.750000	35.500000	651.000000	649.000000
4125.756000	38.130000	38.190000	36.750000	37.750000	35.500000	651.000000	650.000000
4127.095000	38.130000	38.190000	36.750000	37.500000	35.750000	651.000000	650.000000
4128.444000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	650.000000
4129.774000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	650.000000
4131.065000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4132.389000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4133.729000	38.130000	38.190000	36.750000	37.750000	35.500000	651.000000	650.000000
4135.058000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4136.386000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4137.724000	38.130000	38.190000	36.750000	37.500000	35.750000	650.000000	649.000000
4139.065000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4140.396000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4141.700000	38.130000	38.190000	36.750000	37.500000	35.750000	651.000000	649.000000
4143.029000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4144.362000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	648.000000
4145.703000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4147.025000	38.130000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4148.350000	38.060000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4149.692000	38.060000	38.190000	36.750000	37.750000	35.500000	651.000000	649.000000
4151.061000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4152.391000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4153.725000	38.130000	38.190000	36.750000	37.500000	35.500000	651.000000	650.000000
4155.067000	38.060000	38.190000	36.750000	37.500000	35.500000	650.000000	650.000000
4156.405000	38.060000	38.190000	36.750000	37.500000	35.500000	651.000000	649.000000
4157.742000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4159.082000	38.060000	38.190000	36.750000	37.500000	35.750000	651.000000	649.000000
4160.419000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4161.724000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	648.000000
4163.057000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4164.409000	38.130000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4165.755000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4167.101000	38.130000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4168.432000	38.060000	38.130000	36.750000	37.250000	35.500000	651.000000	649.000000
4169.765000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4171.098000	38.060000	38.130000	36.500000	37.500000	35.500000	650.000000	649.000000
4172.442000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4173.785000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4175.123000	38.000000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4176.460000	38.060000	38.130000	36.750000	37.500000	35.500000	651.000000	649.000000
4177.805000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	648.000000
4179.137000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4180.465000	38.060000	38.130000	36.750000	37.250000	35.500000	650.000000	649.000000
4181.822000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4183.155000	38.060000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4184.481000	38.060000	38.130000	36.500000	37.250000	35.500000	650.000000	649.000000
4185.824000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	648.000000
4187.161000	38.060000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4188.503000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4189.848000	38.060000	38.060000	36.750000	37.500000	35.500000	650.000000	649.000000
4191.168000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	649.000000
4192.468000	38.060000	38.060000	36.750000	37.250000	35.500000	650.000000	648.000000
4193.804000	38.060000	38.130000	36.500000	37.500000	35.500000	650.000000	649.000000
4195.151000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4196.482000	38.000000	38.060000	36.750000	37.250000	35.500000	650.000000	649.000000
4197.826000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	649.000000
4199.179000	38.060000	38.130000	36.750000	37.500000	35.500000	650.000000	649.000000
4200.527000	38.060000	38.060000	36.750000	37.500000	35.500000	650.000000	649.000000
4201.859000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4203.198000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4204.546000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4205.875000	38.060000	38.060000	36.750000	37.500000	35.500000	650.000000	649.000000
4207.218000	38.000000	38.060000	36.750000	37.250000	35.500000	650.000000	648.000000
4208.536000	38.000000	38.060000	36.750000	37.500000	35.500000	651.000000	648.000000
4209.885000	38.000000	38.060000	36.750000	37.250000	35.250000	649.000000	649.000000
4211.216000	38.060000	38.060000	36.750000	37.500000	35.250000	650.000000	647.000000
4212.578000	38.000000	38.060000	36.500000	37.500000	35.500000	650.000000	648.000000
4213.921000	38.000000	38.060000	36.750000	37.250000	35.250000	649.000000	648.000000
4215.258000	38.000000	38.060000	36.750000	37.250000	35.500000	650.000000	648.000000
4216.586000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4217.945000	38.000000	38.060000	36.500000	37.250000	35.500000	650.000000	648.000000
4219.286000	38.000000	38.060000	36.500000	37.250000	35.500000	650.000000	648.000000
4220.637000	38.000000	38.060000	36.500000	37.500000	35.500000	650.000000	648.000000
4221.985000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	647.000000
4223.284000	38.000000	38.060000	36.750000	37.500000	35.250000	649.000000	648.000000
4224.625000	38.000000	38.060000	36.750000	37.250000	35.250000	650.000000	648.000000
4225.968000	38.000000	38.060000	36.500000	37.500000	35.500000	650.000000	648.000000
4227.300000	38.000000	38.060000	36.500000	37.500000	35.500000	650.000000	648.000000
4228.645000	38.000000	38.060000	36.750000	37.500000	35.500000	650.000000	648.000000
4229.993000	38.000000	38.060000	36.750000	37.500000	35.250000	650.000000	648.000000
4231.327000	38.000000	38.060000	36.500000	37.500000	35.250000	650.000000	648.000000
4232.673000	38.000000	38.000000	36.500000	37.500000	35.250000	650.000000	648.000000
4234.019000	38.000000	38.060000	36.750000	37.500000	35.500000	649.000000	648.000000
4235.370000	38.000000	38.060000	36.500000	37.500000	35.500000	650.000000	649.000000
4236.718000	38.000000	38.000000	36.750000	37.500000	35.500000	650.000000	648.000000
4238.038000	38.000000	38.000000	36.750000	37.500000	35.250000	650.000000	648.000000
4239.369000	38.000000	38.000000	36.750000	37.500000	35.250000	650.000000	648.000000
4240.683000	38.000000	38.000000	36.750000	37.500000	35.500000	650.000000	648.000000
4242.010000	38.000000	38.000000	36.500000	37.500000	35.500000	649.000000	648.000000
4243.360000	38.000000	38.000000	36.750000	37.250000	35.250000	650.000000	648.000000
4244.700000	37.940000	38.060000	36.750000	37.500000	35.500000	649.000000	648.000000
4246.035000	38.000000	38.000000	36.750000	37.500000	35.250000	649.000000	648.000000
4247.374000	37.940000	38.000000	36.500000	37.250000	35.500000	650.000000	648.000000
4248.717000	37.940000	38.000000	36.500000	37.500000	35.250000	650.000000	647.000000
4250.047000	38.000000	38.000000	36.500000	37.250000	35.250000	650.000000	648.000000
4251.390000	38.000000	38.000000	36.500000	37.500000	35.500000	649.000000	648.000000
4252.745000	38.000000	38.000000	36.500000	37.500000	35.250000	649.000000	648.000000
4254.049000	38.000000	38.000000	36.750000	37.500000	35.500000	650.000000	648.000000
4255.393000	38.000000	38.000000	36.500000	37.500000	35.250000	649.000000	648.000000
4256.733000	38.000000	38.000000	36.500000	37.250000	35.250000	649.000000	648.000000
4258.085000	37.940000	38.000000	36.500000	37.500000	35.250000	649.000000	647.000000
4259.437000	38.000000	38.000000	36.500000	37.250000	35.500000	649.000000	649.000000
4260.776000	37.940000	38.000000	36.500000	37.500000	35.500000	648.000000	648.000000
4262.106000	38.000000	38.000000	36.500000	37.250000	35.500000	649.000000	648.000000
4263.458000	37.940000	38.000000	36.500000	37.250000	35.500000	649.000000	648.000000
4264.812000	37.940000	38.000000	36.500000	37.250000	35.500000	649.000000	647.000000
4266.149000	37.940000	38.000000	36.500000	37.250000	35.250000	649.000000	647.000000
4267.483000	37.940000	38.000000	36.500000	37.500000	35.250000	649.000000	648.000000
4268.825000	37.940000	38.000000	36.500000	37.500000	35.250000	649.000000	647.000000
4270.179000	37.940000	38.000000	36.500000	37.250000	35.250000	649.000000	647.000000
4271.527000	37.940000	38.000000	36.500000	37.250000	35.000000	650.000000	648.000000
4272.877000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	648.000000
4274.225000	37.940000	38.000000	36.500000	37.250000	35.250000	650.000000	647.000000
4275.579000	37.940000	38.000000	36.500000	37.500000	35.250000	649.000000	647.000000
4276.928000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4278.280000	37.940000	38.000000	36.500000	37.250000	35.250000	649.000000	647.000000
4279.628000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4281.043000	37.940000	37.940000	36.500000	37.500000	35.250000	649.000000	648.000000
4282.389000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4283.739000	37.940000	37.940000	36.500000	37.250000	35.000000	650.000000	647.000000
4285.094000	37.940000	37.940000	36.500000	37.250000	35.250000	648.000000	648.000000
4286.439000	37.940000	37.940000	36.500000	37.500000	35.250000	649.000000	647.000000
4287.774000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4289.120000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4290.464000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4291.807000	37.940000	37.940000	36.250000	37.250000	35.250000	649.000000	647.000000
4293.141000	37.940000	37.940000	36.500000	37.500000	35.250000	649.000000	647.000000
4294.496000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4295.839000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4297.185000	37.880000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4298.535000	37.940000	37.940000	36.250000	37.250000	35.250000	649.000000	647.000000
4299.882000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	647.000000
4301.237000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4302.584000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4303.932000	37.880000	37.940000	36.500000	37.500000	35.250000	649.000000	647.000000
4305.238000	37.940000	37.940000	36.250000	37.500000	35.250000	649.000000	647.000000
4306.583000	37.940000	37.940000	36.250000	37.250000	35.250000	649.000000	647.000000
4307.906000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	647.000000
4309.250000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	647.000000
4310.598000	37.940000	37.940000	36.500000	37.250000	35.250000	649.000000	648.000000
4311.946000	37.940000	37.940000	36.500000	37.500000	35.250000	648.000000	647.000000
4313.294000	37.880000	37.940000	36.500000	37.250000	35.000000	649.000000	646.000000
4314.651000	37.880000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4315.994000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	647.000000
4317.326000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	647.000000
4318.664000	37.880000	37.940000	36.500000	37.250000	35.250000	648.000000	648.000000
4320.026000	37.880000	37.940000	36.500000	37.250000	35.250000	649.000000	647.000000
4321.372000	37.880000	37.880000	36.500000	37.250000	35.000000	649.000000	647.000000
4322.719000	37.880000	37.880000	36.500000	37.250000	35.250000	649.000000	647.000000
4324.064000	37.880000	37.880000	36.500000	37.250000	35.250000	649.000000	647.000000
4325.413000	37.880000	37.940000	36.250000	37.250000	35.250000	648.000000	647.000000
4326.772000	37.880000	37.880000	36.500000	37.250000	35.000000	649.000000	647.000000
4328.127000	37.880000	37.880000	36.500000	37.250000	35.250000	648.000000	647.000000
4329.476000	37.880000	37.880000	36.500000	37.250000	35.250000	649.000000	647.000000
